,index,note length,pitch
0,1,-1.0,-2.0
1,3,0.0,3.0
2,5,-1.0,0.0
3,7,0.0,2.0
4,9,2.0,2.0
5,11,-2.0,-2.0
6,13,0.0,-2.0
7,15,1.0,-3.0
8,17,0.0,7.0
9,19,-1.0,-7.0
10,21,3.0,3.0
11,23,-1.0,4.0
12,25,-2.0,-2.0
13,27,0.0,2.0
14,29,1.0,-2.0
15,31,0.0,-5.0
16,33,1.0,3.0
17,35,-1.0,-1.0
18,37,0.0,3.0
19,39,-1.0,1.0
20,41,4.0,1.0
21,43,-2.0,0.0
22,45,0.0,0.0
23,47,0.0,0.0
24,49,-1.0,-2.0
25,51,1.0,2.0
26,53,-1.0,2.0
27,55,-1.0,1.0
28,57,1.0,1.0
29,59,2.0,-4.0
30,61,-2.0,-2.0
31,63,0.0,2.0
32,65,-1.0,2.0
33,67,1.0,-4.0
34,69,0.0,-2.0
35,71,-1.0,2.0
36,73,1.0,2.0
37,75,-1.0,2.0
38,77,1.0,-4.0
39,79,-1.0,-2.0
40,81,1.0,2.0
41,83,-0.0,-2.0
42,85,-1.0,0.0
43,87,1.0,2.0
44,89,1.0,2.0
45,91,-2.0,-2.0
46,93,0.0,2.0
47,95,0.0,2.0
48,97,-1.0,2.0
49,99,2.0,0.0
50,101,-1.0,-4.0
51,103,-1.0,2.0
52,105,0.0,0.0
53,107,1.0,-2.0
54,109,1.0,-4.0
55,111,-1.0,0.0
56,113,0.0,0.0
57,115,1.0,2.0
58,117,-1.0,4.0
59,119,1.0,-7.0
60,121,-2.0,1.0
61,123,2.0,2.0
62,125,-1.0,0.0
63,127,-1.0,-6.0
64,129,1.0,-1.0
65,131,1.0,-1.0
66,133,-2.0,-1.0
67,135,2.0,-1.0
68,137,-2.0,-1.0
69,139,1.0,-1.0
70,141,0.0,4.0
71,143,0.0,5.0
72,145,-2.0,1.0
73,147,0.0,1.0
74,149,0.0,2.0
75,151,2.0,0.0
76,153,-1.0,0.0
77,155,0.0,-1.0
78,157,1.0,0.0
79,159,-1.0,-5.0
80,161,0.0,3.0
81,163,0.0,4.0
82,165,-1.0,3.0
83,167,0.0,-1.0
84,169,0.0,-2.0
85,171,-0.0,-4.0
86,173,1.0,-3.0
87,175,-1.0,-5.0
88,177,1.0,2.0
89,179,-1.0,4.0
90,181,0.0,5.0
91,183,0.0,4.0
92,185,1.0,0.0
93,187,-1.0,0.0
94,189,1.0,-2.0
95,191,-2.0,-4.0
96,193,1.0,-3.0
97,195,0.0,-3.0
98,197,0.0,0.0
99,199,0.0,3.0
100,201,2.0,5.0
101,203,-2.0,-5.0
102,205,0.0,5.0
103,207,0.0,-3.0
104,209,0.0,-5.0
105,211,-1.0,-1.0
106,213,1.0,-1.0
107,215,0.0,11.0
108,217,-1.0,-4.0
109,219,1.0,2.0
110,221,-1.0,-1.0
111,223,0.0,-3.0
112,225,-1.0,3.0
113,227,1.0,1.0
114,229,0.0,0.0
115,231,-0.0,-9.0
116,233,0.0,0.0
117,235,-1.0,3.0
118,237,1.0,2.0
119,239,0.0,2.0
120,241,-1.0,3.0
121,243,0.0,-3.0
122,245,1.0,-2.0
123,247,-1.0,3.0
124,249,1.0,2.0
125,251,0.0,2.0
126,253,0.0,2.0
127,255,0.0,-15.0
128,257,-1.0,2.0
129,259,1.0,3.0
130,261,0.0,3.0
131,263,0.0,-6.0
132,265,0.0,3.0
133,267,0.0,3.0
134,269,0.0,4.0
135,271,0.0,2.0
136,273,0.0,3.0
137,275,0.0,-17.0
138,277,-1.0,2.0
139,279,1.0,3.0
140,281,1.0,3.0
141,283,-1.0,4.0
142,285,0.0,2.0
143,287,-1.0,3.0
144,289,1.0,-5.0
145,291,0.0,2.0
146,293,-1.0,-2.0
147,295,1.0,-4.0
148,297,-0.0,-3.0
149,299,0.0,-3.0
150,301,2.0,0.0
151,303,-3.0,0.0
152,305,1.0,3.0
153,307,-1.0,3.0
154,309,-0.0,4.0
155,311,1.0,2.0
156,313,1.0,3.0
157,315,-1.0,-2.0
158,317,1.0,-3.0
159,319,-1.0,2.0
160,321,0.0,-2.0
161,323,0.0,-4.0
162,325,0.0,-3.0
163,327,0.0,-3.0
164,329,-1.0,8.0
165,331,0.0,-2.0
166,333,1.0,-3.0
167,335,-0.0,-5.0
168,337,0.0,14.0
169,339,0.0,-4.0
170,341,-0.0,2.0
171,343,0.0,-4.0
172,345,0.0,-3.0
173,347,0.0,-3.0
174,349,0.0,3.0
175,351,0.0,3.0
176,353,0.0,2.0
177,355,0.0,2.0
178,357,0.0,2.0
179,359,-1.0,-9.0
180,361,1.0,3.0
181,363,0.0,-5.0
182,365,0.0,5.0
183,367,0.0,4.0
184,369,0.0,-2.0
185,371,-1.0,2.0
186,373,1.0,-2.0
187,375,0.0,2.0
188,377,1.0,-2.0
189,379,-2.0,-7.0
190,381,0.0,5.0
191,383,1.0,4.0
192,385,-2.0,5.0
193,387,0.0,-1.0
194,389,1.0,-4.0
195,391,0.0,-4.0
196,393,0.0,-3.0
197,395,0.0,-4.0
198,397,-1.0,9.0
199,399,0.0,-2.0
200,401,0.0,-3.0
201,403,2.0,-5.0
202,405,-1.0,0.0
203,407,0.0,2.0
204,409,0.0,-4.0
205,411,1.0,0.0
206,413,-2.0,4.0
207,415,0.0,-2.0
208,417,0.0,-2.0
209,419,1.0,-2.0
210,421,1.0,0.0
211,423,-1.0,6.0
212,425,0.0,1.0
213,427,0.0,-3.0
214,429,0.0,-2.0
215,431,0.0,4.0
216,433,0.0,3.0
217,435,0.0,-5.0
218,437,1.0,0.0
219,439,-2.0,3.0
220,441,0.0,4.0
221,443,1.0,-5.0
222,445,1.0,0.0
223,447,-2.0,3.0
224,449,1.0,3.0
225,451,0.0,2.0
226,453,0.0,-5.0
227,455,-1.0,3.0
228,457,1.0,4.0
229,459,-0.0,3.0
230,461,0.0,-5.0
231,463,1.0,0.0
232,465,-1.0,4.0
233,467,-2.0,3.0
234,469,0.0,-1.0
235,471,1.0,-1.0
236,473,1.0,-7.0
237,475,0.0,4.0
238,477,-0.0,3.0
239,479,-0.0,-1.0
240,481,0.0,-4.0
241,483,-1.0,7.0
242,485,0.0,-2.0
243,487,0.0,-1.0
244,489,1.0,-9.0
245,491,1.0,0.0
246,493,-1.0,7.0
247,495,-1.0,2.0
248,497,0.0,-1.0
249,499,2.0,-4.0
250,501,-1.0,2.0
251,503,0.0,-4.0
252,505,0.0,-4.0
253,507,0.0,2.0
254,509,-1.0,-2.0
255,511,2.0,-1.0
256,513,0.0,4.0
257,515,-1.0,7.0
258,517,0.0,0.0
259,519,0.0,-9.0
260,521,-1.0,0.0
261,523,0.0,5.0
262,525,0.0,4.0
263,527,1.0,1.0
264,529,1.0,-8.0
265,531,-1.0,3.0
266,533,1.0,4.0
267,535,-0.0,2.0
268,537,0.0,-4.0
269,539,1.0,0.0
270,541,-0.0,4.0
271,543,-1.0,3.0
272,545,0.0,-2.0
273,547,0.0,-3.0
274,549,0.0,3.0
275,551,2.0,-3.0
276,553,-2.0,-7.0
277,555,0.0,5.0
278,557,0.0,4.0
279,559,0.0,-11.0
280,561,0.0,5.0
281,563,-1.0,4.0
282,565,1.0,-10.0
283,567,0.0,0.0
284,569,0.0,3.0
285,571,0.0,5.0
286,573,0.0,-1.0
287,575,-1.0,0.0
288,577,0.0,-3.0
289,579,1.0,1.0
290,581,0.0,4.0
291,583,0.0,-11.0
292,585,-1.0,3.0
293,587,1.0,1.0
294,589,-0.0,3.0
295,591,-1.0,-2.0
296,593,2.0,3.0
297,595,-2.0,4.0
298,597,0.0,2.0
299,599,0.0,-1.0
300,601,1.0,-3.0
301,603,-1.0,-2.0
302,605,1.0,-3.0
303,607,-1.0,-1.0
304,609,0.0,3.0
305,611,1.0,4.0
306,613,1.0,-5.0
307,615,-1.0,3.0
308,617,1.0,4.0
309,619,-0.0,-6.0
310,621,-1.0,0.0
311,623,1.0,4.0
312,625,0.0,3.0
313,627,-1.0,-5.0
314,629,1.0,2.0
315,631,-1.0,3.0
316,633,1.0,-3.0
317,635,-1.0,0.0
318,637,0.0,2.0
319,639,2.0,1.0
320,641,-2.0,2.0
321,643,0.0,-2.0
322,645,1.0,-3.0
323,647,0.0,-4.0
324,649,1.0,-3.0
325,651,-0.0,0.0
326,653,-2.0,4.0
327,655,0.0,3.0
328,657,0.0,0.0
329,659,0.0,3.0
330,661,0.0,-6.0
331,663,2.0,-6.0
332,665,-2.0,7.0
333,667,0.0,4.0
334,669,2.0,-9.0
335,671,-1.0,7.0
336,673,0.0,2.0
337,675,1.0,-7.0
338,677,-1.0,7.0
339,679,0.0,0.0
340,681,0.0,1.0
341,683,0.0,-3.0
342,685,-1.0,3.0
343,687,1.0,-3.0
344,689,0.0,2.0
345,691,-0.0,-2.0
346,693,-1.0,1.0
347,695,3.0,1.0
348,697,-1.0,-2.0
349,699,0.0,2.0
350,701,-2.0,0.0
351,703,0.0,3.0
352,705,1.0,-5.0
353,707,-1.0,0.0
354,709,0.0,3.0
355,711,1.0,2.0
356,713,-1.0,-1.0
357,715,0.0,-8.0
358,717,1.0,4.0
359,719,0.0,-4.0
360,721,0.0,4.0
361,723,0.0,3.0
362,725,0.0,0.0
363,727,-1.0,-3.0
364,729,0.0,-4.0
365,731,1.0,-3.0
366,733,-1.0,-5.0
367,735,1.0,7.0
368,737,-1.0,0.0
369,739,0.0,3.0
370,741,1.0,-5.0
371,743,1.0,5.0
372,745,-1.0,4.0
373,747,2.0,-1.0
374,749,-2.0,-2.0
375,751,0.0,3.0
376,753,2.0,-1.0
377,755,-1.0,-2.0
378,757,0.0,-1.0
379,759,-1.0,0.0
380,761,0.0,-3.0
381,763,0.0,-4.0
382,765,0.0,5.0
383,767,0.0,4.0
384,769,2.0,3.0
385,771,-1.0,-3.0
386,773,0.0,-4.0
387,775,0.0,-3.0
388,777,-1.0,2.0
389,779,1.0,1.0
390,781,-1.0,2.0
391,783,-1.0,-1.0
392,785,1.0,-4.0
393,787,-1.0,5.0
394,789,0.0,1.0
395,791,3.0,1.0
396,793,-1.0,-7.0
397,795,0.0,3.0
398,797,-1.0,-4.0
399,799,-0.0,3.0
400,801,-0.0,-2.0
401,803,1.0,0.0
402,805,-1.0,7.0
403,807,0.0,2.0
404,809,-0.0,-7.0
405,811,0.0,-1.0
406,813,0.0,-1.0
407,815,-1.0,3.0
408,817,1.0,-5.0
409,819,0.0,3.0
410,821,1.0,5.0
411,823,-2.0,3.0
412,825,1.0,-7.0
413,827,0.0,0.0
414,829,-1.0,4.0
415,831,1.0,2.0
416,833,0.0,1.0
417,835,1.0,-8.0
418,837,-1.0,0.0
419,839,-1.0,3.0
420,841,3.0,4.0
421,843,-2.0,-2.0
422,845,0.0,-2.0
423,847,0.0,-3.0
424,849,0.0,-4.0
425,851,-1.0,2.0
426,853,2.0,1.0
427,855,-1.0,5.0
428,857,0.0,-5.0
429,859,0.0,-1.0
430,861,1.0,-2.0
431,863,-1.0,-1.0
432,865,0.0,-1.0
433,867,0.0,-1.0
434,869,0.0,-1.0
435,871,0.0,4.0
436,873,-1.0,-2.0
437,875,2.0,5.0
438,877,-2.0,3.0
439,879,1.0,4.0
440,881,0.0,5.0
441,883,3.0,-4.0
442,885,-3.0,-2.0
443,887,1.0,2.0
444,889,-2.0,0.0
445,891,0.0,1.0
446,893,3.0,1.0
447,895,-1.0,-2.0
448,897,-1.0,-2.0
449,899,1.0,-2.0
450,901,1.0,-3.0
451,903,-2.0,-2.0
452,905,2.0,2.0
453,907,-2.0,7.0
454,909,0.0,1.0
455,911,3.0,1.0
456,913,-2.0,1.0
457,915,-1.0,-5.0
458,917,0.0,4.0
459,919,4.0,-1.0
460,921,-3.0,-1.0
461,923,0.0,-1.0
462,925,2.0,-1.0
463,927,-2.0,-1.0
464,929,0.0,-1.0
465,931,0.0,6.0
466,933,0.0,-3.0
467,935,0.0,-3.0
468,937,-1.0,-1.0
469,939,0.0,-1.0
470,941,1.0,-1.0
471,943,-0.0,-1.0
472,945,-1.0,-1.0
473,947,1.0,-1.0
474,949,-0.0,-1.0
475,951,-0.0,-1.0
476,953,0.0,-1.0
477,955,-1.0,-1.0
478,957,1.0,-1.0
479,959,-1.0,4.0
480,961,1.0,-2.0
481,963,-1.0,5.0
482,965,0.0,7.0
483,967,1.0,3.0
484,969,-1.0,0.0
485,971,0.0,-3.0
486,973,0.0,2.0
487,975,0.0,-2.0
488,977,-1.0,-4.0
489,979,1.0,-1.0
490,981,-0.0,3.0
491,983,-1.0,-5.0
492,985,2.0,-1.0
493,987,-1.0,-4.0
494,989,-1.0,-3.0
495,991,1.0,1.0
496,993,0.0,2.0
497,995,-1.0,7.0
498,997,1.0,-2.0
499,999,0.0,-3.0
500,1001,0.0,-4.0
501,1003,-1.0,2.0
502,1005,1.0,-5.0
503,1007,0.0,-2.0
504,1009,1.0,4.0
505,1011,-2.0,8.0
506,1013,0.0,6.0
507,1015,1.0,-1.0
508,1017,-1.0,2.0
509,1019,1.0,-4.0
510,1021,0.0,9.0
511,1023,-1.0,-3.0
512,1025,0.0,-1.0
513,1027,0.0,-1.0
514,1029,-0.0,-1.0
515,1031,2.0,-1.0
516,1033,-2.0,-1.0
517,1035,1.0,-1.0
518,1037,-1.0,8.0
519,1039,3.0,1.0
520,1041,-2.0,-5.0
521,1043,1.0,5.0
522,1045,-1.0,-1.0
523,1047,0.0,-2.0
524,1049,2.0,-3.0
525,1051,1.0,3.0
526,1053,-2.0,-2.0
527,1055,1.0,-4.0
528,1057,-1.0,-3.0
529,1059,2.0,9.0
530,1061,-2.0,-2.0
531,1063,0.0,-4.0
532,1065,0.0,-3.0
533,1067,0.0,12.0
534,1069,-1.0,-10.0
535,1071,1.0,5.0
536,1073,-1.0,5.0
537,1075,0.0,-1.0
538,1077,0.0,-1.0
539,1079,1.0,-3.0
540,1081,0.0,-3.0
541,1083,1.0,-4.0
542,1085,1.0,3.0
543,1087,-3.0,3.0
544,1089,0.0,-3.0
545,1091,3.0,-1.0
546,1093,-3.0,3.0
547,1095,0.0,-2.0
548,1097,1.0,-1.0
549,1099,0.0,3.0
550,1101,-1.0,-6.0
551,1103,0.0,1.0
552,1105,1.0,2.0
553,1107,-0.0,1.0
554,1109,0.0,-3.0
555,1111,0.0,-2.0
556,1113,0.0,-1.0
557,1115,-1.0,3.0
558,1117,1.0,-5.0
559,1119,0.0,11.0
560,1121,-1.0,-4.0
561,1123,1.0,1.0
562,1125,0.0,0.0
563,1127,0.0,4.0
564,1129,-1.0,0.0
565,1131,1.0,3.0
566,1133,0.0,0.0
567,1135,0.0,-1.0
568,1137,0.0,0.0
569,1139,-1.0,-4.0
570,1141,0.0,2.0
571,1143,1.0,2.0
572,1145,-0.0,-4.0
573,1147,0.0,-2.0
574,1149,-1.0,2.0
575,1151,1.0,2.0
576,1153,-1.0,2.0
577,1155,1.0,-6.0
578,1157,0.0,2.0
579,1159,1.0,-3.0
580,1161,-0.0,3.0
581,1163,-1.0,-6.0
582,1165,0.0,1.0
583,1167,-1.0,2.0
584,1169,1.0,1.0
585,1171,0.0,-3.0
586,1173,0.0,-2.0
587,1175,0.0,-1.0
588,1177,-1.0,3.0
589,1179,1.0,-5.0
590,1181,-1.0,11.0
591,1183,1.0,-6.0
592,1185,-1.0,7.0
593,1187,0.0,-3.0
594,1189,1.0,-1.0
595,1191,1.0,-3.0
596,1193,-0.0,7.0
597,1195,-1.0,-4.0
598,1197,2.0,-3.0
599,1199,-1.0,1.0
600,1201,-1.0,5.0
601,1203,1.0,-2.0
602,1205,0.0,4.0
603,1207,1.0,2.0
604,1209,-1.0,-4.0
605,1211,0.0,4.0
606,1213,-1.0,-1.0
607,1215,1.0,-1.0
608,1217,0.0,-4.0
609,1219,-1.0,4.0
610,1221,1.0,-2.0
611,1223,0.0,-5.0
612,1225,0.0,5.0
613,1227,0.0,-2.0
614,1229,0.0,2.0
615,1231,0.0,-2.0
616,1233,1.0,-3.0
617,1235,-2.0,-3.0
618,1237,1.0,5.0
619,1239,0.0,3.0
620,1241,-0.0,-1.0
621,1243,0.0,1.0
622,1245,0.0,-5.0
623,1247,0.0,7.0
624,1249,0.0,-4.0
625,1251,0.0,-3.0
626,1253,0.0,-2.0
627,1255,0.0,-1.0
628,1257,0.0,-2.0
629,1259,0.0,5.0
630,1261,2.0,-3.0
631,1263,-2.0,-4.0
632,1265,-1.0,-6.0
633,1267,0.0,13.0
634,1269,1.0,4.0
635,1271,0.0,0.0
636,1273,-0.0,2.0
637,1275,0.0,-2.0
638,1277,0.0,-1.0
639,1279,0.0,-1.0
640,1281,1.0,-3.0
641,1283,-2.0,3.0
642,1285,1.0,4.0
643,1287,-1.0,2.0
644,1289,1.0,3.0
645,1291,-1.0,-8.0
646,1293,1.0,3.0
647,1295,-1.0,5.0
648,1297,0.0,-1.0
649,1299,2.0,-4.0
650,1301,-1.0,-4.0
651,1303,0.0,-3.0
652,1305,0.0,5.0
653,1307,-1.0,2.0
654,1309,1.0,-4.0
655,1311,-1.0,4.0
656,1313,0.0,-4.0
657,1315,1.0,-4.0
658,1317,-1.0,8.0
659,1319,0.0,-1.0
660,1321,1.0,-4.0
661,1323,1.0,1.0
662,1325,-2.0,4.0
663,1327,-0.0,-2.0
664,1329,2.0,-5.0
665,1331,-1.0,9.0
666,1333,-1.0,-4.0
667,1335,1.0,-3.0
668,1337,1.0,5.0
669,1339,-1.0,3.0
670,1341,-0.0,-1.0
671,1343,1.0,-2.0
672,1345,0.0,-4.0
673,1347,-1.0,-3.0
674,1349,1.0,-3.0
675,1351,2.0,10.0
676,1353,-2.0,0.0
677,1355,2.0,2.0
678,1357,-2.0,-2.0
679,1359,2.0,2.0
680,1361,-3.0,-2.0
681,1363,4.0,2.0
682,1365,-3.0,-4.0
683,1367,-0.0,-2.0
684,1369,1.0,6.0
685,1371,-1.0,-2.0
686,1373,-1.0,2.0
687,1375,0.0,-9.0
688,1377,0.0,5.0
689,1379,1.0,2.0
690,1381,1.0,2.0
691,1383,-1.0,-9.0
692,1385,0.0,5.0
693,1387,2.0,2.0
694,1389,-1.0,2.0
695,1391,2.0,-2.0
696,1393,-2.0,2.0
697,1395,0.0,-2.0
698,1397,0.0,-4.0
699,1399,-1.0,-1.0
700,1401,1.0,3.0
701,1403,0.0,-2.0
702,1405,0.0,-3.0
703,1407,-1.0,-1.0
704,1409,1.0,3.0
705,1411,1.0,-2.0
706,1413,1.0,7.0
707,1415,-3.0,-2.0
708,1417,1.0,-2.0
709,1419,1.0,-3.0
710,1421,-0.0,6.0
711,1423,-2.0,3.0
712,1425,1.0,-9.0
713,1427,-1.0,3.0
714,1429,0.0,3.0
715,1431,0.0,2.0
716,1433,2.0,-2.0
717,1435,-1.0,2.0
718,1437,0.0,-2.0
719,1439,0.0,-1.0
720,1441,-1.0,5.0
721,1443,1.0,-10.0
722,1445,1.0,0.0
723,1447,-1.0,7.0
724,1449,-1.0,2.0
725,1451,2.0,-6.0
726,1453,-0.0,-1.0
727,1455,-1.0,3.0
728,1457,0.0,4.0
729,1459,2.0,-10.0
730,1461,-2.0,0.0
731,1463,-1.0,2.0
732,1465,0.0,2.0
733,1467,1.0,2.0
734,1469,2.0,-7.0
735,1471,-2.0,7.0
736,1473,0.0,-5.0
737,1475,0.0,6.0
738,1477,1.0,-4.0
739,1479,0.0,0.0
740,1481,-1.0,4.0
741,1483,1.0,2.0
742,1485,-1.0,-4.0
743,1487,0.0,-5.0
744,1489,1.0,-2.0
